"","created_at","text","id"
"2341",2018-04-30 12:10:58,"the white house correspondents’ dinner is dead as we know it. this was a total disaster and an embarrassment to our great country and all that it stands for. fake news is alive and well and beautifully represented on saturday night!",2341
"2342",2018-04-30 02:59:23,"headline: “kim prepared to cede nuclear weapons if u.s. pledges not to invade” - from the failing new york times. also, will shut down nuclear test site in may.",2342
"2343",2018-04-30 02:38:00,"the white house correspondents’ dinner was a failure last year, but this year was an embarrassment to everyone associated with it. the filthy “comedian” totally bombed (couldn’t even deliver her lines-much like the seth meyers weak performance). put dinner to rest, or start over!",2343
"2344",2018-04-30 01:29:09,"“trump’s triumphs are driving his critics crazy!” thank you steve hilton @nextrevfnc, just want to do what is right for our wonderful u.s.a.",2344
"2345",2018-04-29 11:54:02,"just got recent poll - much higher than president o at same time....well, much more has been accomplished!",2345
"2346",2018-04-29 11:45:40,"while washington, michigan, was a big success, washington, d.c., just didn’t work. everyone is talking about the fact that the white house correspondents dinner was a very big, boring bust...the so-called comedian really “bombed.” @greggutfeld should host next year! @petehegseth",2346
"2347",2018-04-29 11:21:32,"great evening last night in washington, michigan. the enthusiasm, knowledge and love in that room was unreal. to the many thousands of people who couldn’t get in, i cherish you....and will be back!",2347
"2348",2018-04-28 22:45:49,"join me live in washington, michigan at 7:00pme on @foxnews! #maga",2348
"2349",2018-04-28 19:11:51,"secret service has just informed me that senator jon tester’s statements on admiral jackson are not true. there were no such findings. a horrible thing that we in d.c. must live with, just like phony russian collusion. tester should lose race in montana. very dishonest and sick!",2349
"2350",2018-04-28 13:54:16,"look forward to being in the great state of michigan tonight. major business expansion and jobs pouring into your state. auto companies expanding at record pace. big crowd tonight, will be live on t.v.",2350
"2351",2018-04-28 13:45:20,"just had a long and very good talk with president moon of south korea. things are going very well, time and location of meeting with north korea is being set. also spoke to prime minister abe of japan to inform him of the ongoing negotiations.",2351
"2352",2018-04-28 12:58:18,"“clapper lied about (fraudulent) dossier leaks to cnn” @foxandfriends foxnews  he is a lying machine who now works for fake news cnn.",2352
"2353",2018-04-28 12:15:49,"....great people of montana will not stand for this kind of slander when talking of a great human being. admiral jackson is the kind of man that those in montana would most respect and admire, and now, for no reason whatsoever, his reputation has been shattered. not fair, tester!",2353
"2354",2018-04-28 12:07:16,"allegations made by senator jon tester against admiral/doctor ron jackson are proving false. the secret service is unable to confirm (in fact they deny) any of the phony democrat charges which have absolutely devastated the wonderful jackson family. tester should resign. the.....",2354
"2355",2018-04-28 02:04:31,"house intelligence committee rules that there was no collusion between the trump campaign and russia. as i have been saying all along, it is all a big hoax by the democrats based on payments and lies. there should never have been a special counsel appointed. witch hunt!",2355
"2356",2018-04-27 20:05:03,"""so today, on behalf of the united states, i want to thank every olympian and paralympian... to every member of @teamusa, i congratulate you on your achievements that were really a lifetime in the making."" https://t.co/6qfdkfyryh",2356
"2357",2018-04-27 19:23:23,"i urge all americans to participate in #takebackday tomorrow! let’s come together and beat last october’s record of disposed prescription pills! visit https://t.co/qcg7bhvvxd to learn more on how to participate saturday and every day. https://t.co/w00yxl1rwk",2357
"2358",2018-04-27 19:22:02,"""today i am honored to welcome chancellor angela merkel back to the white house... we are also pleased to have our newly confirmed united states ambassador to germany, richard grenell."" https://t.co/vgnefj6mu6",2358
"2359",2018-04-27 14:14:58,"just out: house intelligence committee report released. “no evidence” that the trump campaign “colluded, coordinated or conspired with russia.” clinton campaign paid for opposition research obtained from russia- wow! a total witch hunt! must end now!",2359
"2360",2018-04-27 13:28:21,"look forward to meeting with chancellor angela merkel of germany today. so much to discuss, so little time! it will be good for both of our great countries!",2360
"2361",2018-04-27 13:11:14,"kanye west has performed a great service to the black community - big things are happening and eyes are being opened for the first time in decades - legacy stuff! thank you also to chance and dr. darrell scott, they really get it (lowest black &amp; hispanic unemployment in history).",2361
"2362",2018-04-27 11:50:02,"please do not forget the great help that my good friend, president xi of china, has given to the united states, particularly at the border of north korea. without him it would have been a much longer, tougher, process!",2362
"2363",2018-04-27 11:23:27,"so great to have staff sgt. dan nevins and the incredible wounded warriors with me in the white house yesterday. these are truly brave and special people! @foxandfriends",2363
"2364",2018-04-27 10:55:48,"korean war to end! the united states, and all of its great people, should be very proud of what is now taking place in korea!",2364
"2365",2018-04-27 10:41:23,"after a furious year of missile launches and nuclear testing, a historic meeting between north and south korea is now taking place. good things are happening, but only time will tell!",2365
"2366",2018-04-27 10:26:35,"is everybody believing what is going on. james comey can’t define what a leak is. he illegally leaked classified information but doesn’t understand what he did or how serious it is. he lied all over the place to cover it up. he’s either very sick or very dumb. remember sailor!",2366
"2367",2018-04-26 23:39:32,"the u.s. has put together a strong bid w/ canada &amp; mexico for the 2026 world cup. it would be a shame if countries that we always support were to lobby against the u.s. bid. why should we be supporting these countries when they don’t support us (including at the united nations)?",2367
"2368",2018-04-26 22:17:45,"loved being on @foxandfriends this morning. great show!",2368
"2369",2018-04-25 21:18:51,"maga! https://t.co/jff5onaslv",2369
"2370",2018-04-25 19:33:07,"thank you kanye, very cool! https://t.co/vric87m21x",2370
"2371",2018-04-25 19:02:39,"democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our government, hence, the american people. they are “slow walking” all of my nominations - hundreds of people. at this rate it would take 9 years for all approvals!",2371
"2372",2018-04-25 14:11:57,"looking forward to my meeting with tim cook of apple. we will be talking about many things, including how the u.s. has been treated unfairly for many years, by many countries, on trade.",2372
"2373",2018-04-25 14:10:30,".@flotus did a spectacular job hosting the president of france @emmanuelmacron and his wife brigitte. every detail was done to perfection. the state dining room never looked more beautiful, and washington is abuzz over what an incredible job melania did.",2373
"2374",2018-04-25 13:29:16,"busy day planned.  looking forward to watching president macron of france address a joint session of congress today. this is a great honor and seldom allowed to be done...he will be great!",2374
"2375",2018-04-25 11:53:36,"congratulations to republican debbie lesko on her big win in the special election for arizona house seat. debbie will do a great job! press is so silent.",2375
"2376",2018-04-24 20:18:39,"our two great republics are linked together by the timeless bonds of history, culture, and destiny. we are people who cherish our values, protect our civilization, and recognize the image of god in every human soul. https://t.co/01c8isgdb3",2376
"2377",2018-04-24 19:18:25,"today, @flotus melania and i were honored to welcome french president @emmanuelmacron and mrs. brigitte macron to the @whitehouse. we look forward to hosting them at tonight's state dinner, in their honor. https://t.co/wgjcwqszyp",2377
"2378",2018-04-24 19:06:57,".@jimrenacci has worked so hard on tax reductions, illegal immigration, the border and crime. i need jim very badly to help our agenda and to keep making america great again! he will be a fantastic senator for the great state of ohio, and has my full endorsement!",2378
"2379",2018-04-24 18:41:09,"“president trump calls the u.s.-france relationship ‘unbreakable.’ history shows he’s right.” https://t.co/l0gt4rvajo",2379
"2380",2018-04-24 18:02:04,"arizona, please get out today and vote @debbielesko for congress in #az08. strong on border, immigration and crime. great on the military. time is ticking down - get out and vote today. we need debbie in congress!",2380
"2381",2018-04-24 17:56:10,"americans stand with you and all of canada, prime minister @justintrudeau. our thoughts and prayers are with you all. #torontostrong https://t.co/xo3cn962z8",2381
"2382",2018-04-24 16:43:34,"having great meetings and discussions with my friend, president @emmanuelmacron of france. we are in the midst of meetings on iran, syria and trade. we will be holding a joint press conference shortly, here at the @whitehouse. 🇺🇸🇫🇷 https://t.co/ju1fxhgjad",2382
"2383",2018-04-24 10:42:47,"proud to support our friend @votemarsha for us senate representing tennessee. marsha blackburn is a rock-ribbed conservative who has been a champion of president trump’s pro-jobs, pro-military, america first agenda &amp; will be critical ally in the senate. she has our full support! https://t.co/qe9egush8f",2383
"2384",2018-04-23 20:08:34,"here’s a great stat - since january 2017, the number of people forced to use food stamps is down 1.9 million. the american people are finally back to work!",2384
"2385",2018-04-23 13:51:17,"mexico, whose laws on immigration are very tough, must stop people from going through mexico and into the u.s. we may make this a condition of the new nafta agreement. our country cannot accept what is happening! also, we must get wall funding fast.",2385
"2386",2018-04-23 13:44:46,"despite the democrat inspired laws on sanctuary cities and the border being so bad and one sided, i have instructed the secretary of homeland security not to let these large caravans of people into our country. it is a disgrace. we are the only country in the world so naive! wall",2386
"2387",2018-04-23 13:15:19,"hard to believe obstructionists may vote against mike pompeo for secretary of state. the dems will not approve hundreds of good people, including the ambassador to germany. they are maxing out the time on approval process for all, never happened before. need more republicans!",2387
"2388",2018-04-22 20:12:26,"thank you to the incredible law enforcement officers from the palm beach county sheriff’s office. they keep us safe and are very cool about it! https://t.co/nlhxppwmzt",2388
"2389",2018-04-22 20:04:10,"kim strassel of the wsj just said, after reviewing the dumb comey memos, “you got to ask, what was the purpose of the special counsel? there’s no there there.” dan henninger of the wsj said memos would show that this would be one of the weakest obstruction cases ever brought!",2389
"2390",2018-04-22 18:43:38,"funny how all of the pundits that couldn’t come close to making a deal on north korea are now all over the place telling me how to make a deal!",2390
"2391",2018-04-22 17:23:41,"a complete witch hunt!",2391
"2392",2018-04-22 14:06:06,"“i can die happy now with trump job performance,” stated mary matalin. “a great overall president, stunning!” thank you mary.",2392
"2393",2018-04-22 13:02:01,"....we are a long way from conclusion on north korea, maybe things will work out, and maybe they won’t - only time will tell....but the work i am doing now should have been done a long time ago!",2393
"2394",2018-04-22 12:50:22,"sleepy eyes chuck todd of fake news nbc just stated that we have given up so much in our negotiations with north korea, and they have given up nothing. wow, we haven’t given up anything &amp; they have agreed to denuclearization (so great for world), site closure, &amp; no more testing!",2394
"2395",2018-04-22 12:22:37,"“gop lawmakers asking sessions to investigate comey and hillary clinton.” @foxnews   good luck with that request!",2395
"2396",2018-04-21 22:30:45,"“at least two memos comey shared with a friend contained classified information.”  wall street journal",2396
"2397",2018-04-21 22:27:59,"the same can be said of the ""collusion"" stuff. https://t.co/xmcvuh3ots",2397
"2398",2018-04-21 20:13:08,"the washington post said i refer to jeff sessions as “mr. magoo” and rod rosenstein as “mr. peepers.” this is “according to people with whom the president has spoken.” there are no such people and don’t know these characters...just more fake &amp; disgusting news to create ill will!",2398
"2399",2018-04-21 19:24:21,"james comey’s memos are classified, i did not declassify them. they belong to our government! therefore, he broke the law! additionally, he totally made up many of the things he said i said, and he is already a proven liar and leaker. where are memos on clinton, lynch &amp; others?",2399
"2400",2018-04-21 19:02:05,"sylvester stallone called me with the story of heavyweight boxing champion jack johnson. his trials and tribulations were great, his life complex and controversial. others have looked at this over the years, most thought it would be done, but yes, i am considering a full pardon!",2400
"2401",2018-04-21 18:52:28,"so funny, the democrats have sued the republicans for winning. now he r’s counter and force them to turn over a treasure trove of material, including servers and emails!",2401
"2402",2018-04-21 15:47:48,"heading to the southern white house to watch the funeral service of barbara bush. first lady melania has arrived in houston to pay our respects. will be a beautiful day!",2402
"2403",2018-04-21 15:45:24,"today, my thoughts and prayers are with the entire bush family. in memory of first lady barbara bush, there is a remembrance display located at her portrait in the center hall of the @whitehouse. https://t.co/auj3rlzyax",2403
"2404",2018-04-21 15:44:55,"fantastic crowd and great people yesterday in key west, florida. thank you! https://t.co/hqoufgmbqs",2404
"2405",2018-04-21 13:18:58,"join me in washington, michigan on saturday, april 28, 2018 at 7:00pm! #maga tickets: https://t.co/disosdqbuu https://t.co/ghdtghw5fu",2405
"2406",2018-04-21 13:10:01,"....it means lying or making up stories. sorry, i don’t see michael doing that despite the horrible witch hunt and the dishonest media!",2406
"2407",2018-04-21 13:10:01,"....non-existent “sources” and a drunk/drugged up loser who hates michael, a fine person with a wonderful family. michael is a businessman for his own account/lawyer who i have always liked &amp; respected. most people will flip if the government lets them out of trouble, even if....",2407
"2408",2018-04-21 13:10:00,"the new york times and a third rate reporter named maggie haberman, known as a crooked h flunkie who i don’t speak to and have nothing to do with, are going out of their way to destroy michael cohen and his relationship with me in the hope that he will “flip.” they use....",2408
"2409",2018-04-21 03:22:51,"a message from kim jong un: “north korea will stop nuclear tests and launches of intercontinental ballistic missiles.”
also will “shut down a nuclear test site in the country’s northern side to prove the vow to suspend nuclear tests.” progress being made for all!",2409
"2410",2018-04-21 03:13:07,"james comey illegally leaked classified documents to the press in order to generate a special council? therefore, the special council was established based on an illegal act? really, does everybody know what that means?",2410
"2411",2018-04-20 23:19:51,"just heard the campaign was sued by the obstructionist democrats. this can be good news in that we will now counter for the dnc server that they refused to give to the fbi, the debbie wasserman schultz servers and documents held by the pakistani mystery man and clinton emails.",2411
"2412",2018-04-20 22:50:34,"north korea has agreed to suspend all nuclear tests and close up a major test site. this is very good news for north korea and the world - big progress! look forward to our summit.",2412
"2413",2018-04-20 20:25:13,"can you believe that despite 93% bad stories from the fake news media (should be getting good stories), today we had just about our highest poll numbers, including those on election day? the american public is wise to the phony an dishonest press. make america great again!",2413
"2414",2018-04-20 10:57:12,"looks like opec is at it again. with record amounts of oil all over the place, including the fully loaded ships at sea, oil prices are artificially very high! no good and will not be accepted!",2414
"2415",2018-04-20 10:50:38,"nancy pelosi is going absolutely crazy about the big tax cuts given to the american people by the republicans...got not one democrat vote! here’s a choice. they want to end them and raise your taxes substantially. republicans are working on making them permanent and more cuts!",2415
"2416",2018-04-20 10:43:17,"so exciting! i have agreed to be the commencement speaker at our great naval academy on may 25th in annapolis, maryland. looking forward to being there.",2416
"2417",2018-04-20 10:34:16,"so general michael flynn’s life can be totally destroyed while shadey james comey can leak and lie and make lots of money from a third rate book (that should never have been written). is that really the way life in america is supposed to work? i don’t think so!",2417
"2418",2018-04-20 03:37:26,"james comey memos just out and show clearly that there was no collusion and no obstruction. also, he leaked classified information. wow! will the witch hunt continue?",2418
"2419",2018-04-19 22:46:06,"james comey just threw andrew mccabe “under the bus.” inspector general’s report on mccabe is a disaster for both of them! getting a little (lot) of their own medicine?",2419
"2420",2018-04-19 22:30:36,"sanctuary cities released at least 142 gang members across the united states, making it easy for them to commit all forms of violent crimes where none would have existed. we are doing a great job of law enforcement, but things such as this make safety in america difficult!",2420
"2421",2018-04-19 22:30:25,"my thoughts, prayers and condolences are with the families, friends and colleagues of the two @gcsoflorida deputies (heroes) who lost their lives in the line of duty today.",2421
"2422",2018-04-19 20:31:56,"mike pompeo is outstanding. first in his class at west point. a top student at harvard law school. a success at whatever he has done. we need the senate to approve mike asap. he will be a great secretary of state!",2422
"2423",2018-04-19 20:27:01,"...hopefully the senate will not leave washington until our ambassadors, judges and the people who make washington work are approved. the democrats are obstructing the process and we need these people approved for the good of our country!",2423
"2424",2018-04-19 20:21:16,"democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our government, hence, the american people. they are “slow walking” all of my nominations - hundreds of people. at this rate it would take 9 years for all approvals!",2424
"2425",2018-04-19 18:40:12,".@marshablackburn is a wonderful woman who has always been there when we have needed her. great on the military, border security and crime. loves and works hard for the people of tennessee. she has my full endorsement and i will be there to campaign with her!",2425
"2426",2018-04-19 18:33:24,"thank you #jiatfsouth, @norad_northcom, @southcomwatch and @dhsgov. keep up the great work! https://t.co/3v2ug6jp1t",2426
"2427",2018-04-19 16:23:52,"just arrived @naskeywest! heading to a briefing with the joint interagency task force south, northcom and southcom. https://t.co/r906ixnbcg",2427
"2428",2018-04-19 15:48:38,"governor jerry brown announced he will deploy “up to 400 national guard troops” to do nothing. the crime rate in california is high enough, and the federal government will not be paying for governor brown’s charade. we need border security and action, not words!",2428
"2429",2018-04-19 15:23:22,"thank you san diego county for defending the rule of law and supporting our lawsuit against california's illegal and unconstitutional 'sanctuary' policies. california's dangerous policies release violent criminals back into our communities, putting all americans at risk.",2429
"2430",2018-04-19 14:45:14,"great meeting with prime minister abe of japan, who has just left florida. talked in depth about north korea, military and trade. good things will happen!",2430
"2431",2018-04-19 02:58:21,"it was my great honor to host my friend @jpn_pmo @abeshinzo and his delegation at mar-a-lago for the past two days. lots accomplished, thank you! #success🇺🇸🇯🇵 https://t.co/2nnitfwfbl",2431
"2432",2018-04-19 02:12:13,".@potus trump thanks prime minister @abeshinzo for his support, discusses u.s.-japan cooperation on #northkorea, defense, and trade, and affirms close friendship between the united states and #japan. watch the full press conference on https://t.co/jp34feu9lp https://t.co/thgonhfwkc",2432
"2433",2018-04-18 21:32:53,"great working luncheon with u.s. and japanese delegations this afternoon! https://t.co/ywu2ceih8b",2433
"2434",2018-04-18 21:00:12,"prime minister @abeshinzo of japan and myself this morning building an even deeper and better relationship while playing a quick round of golf at trump international golf club. https://t.co/yqu7phifou",2434
"2435",2018-04-18 16:30:39,"best wishes to prime minister @netanyahu and all of the people of israel on the 70th anniversary of your great independence. we have no better friends anywhere. looking forward to moving our embassy to jerusalem next month!",2435
"2436",2018-04-18 12:05:42,"slippery james comey, the worst fbi director in history, was not fired because of the phony russia investigation where, by the way, there was no collusion (except by the dems)!",2436
"2437",2018-04-18 10:42:23,"mike pompeo met with kim jong un in north korea last week. meeting went very smoothly and a good relationship was formed. details of summit are being worked out now. denuclearization will be a great thing for world, but also for north korea!",2437
"2438",2018-04-18 10:08:50,"a sketch years later about a nonexistent man. a total con job, playing the fake news media for fools (but they know it)! https://t.co/9is7mhbfda",2438
"2439",2018-04-18 09:59:07,"there is a revolution going on in california. soooo many sanctuary areas want out of this ridiculous, crime infested &amp; breeding concept. jerry brown is trying to back out of the national guard at the border, but the people of the state are not happy. want security &amp; safety now!",2439
"2440",2018-04-18 09:45:37,"フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。
「日本のために最善となるようベストを尽くす」
トランプ大統領は、来る米朝首脳会談で拉致問題を取り上げることを確約してくれました。 https://t.co/jmwobadars",2440
"2441",2018-04-18 09:43:27,"this year’s #taxday is the last time you’ll have to file your taxes through an outdated, broken system. #bye-bye https://t.co/typn50zdxy",2441
"2442",2018-04-18 09:42:39,"states and cities throughout our country are being cheated and treated so badly by online retailers. very unfair to traditional tax paying stores!",2442
"2443",2018-04-18 09:42:22,"today’s court decision means that congress must close loopholes that block the removal of dangerous criminal aliens, including aggravated felons. this is a public safety crisis that can only be fixed by....",2443
"2444",2018-04-18 09:42:17,"....congress – house and senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed from our society. keep america safe!",2444
"2445",2018-04-18 02:49:28,"while japan and south korea would like us to go back into tpp, i don’t like the deal for the united states. too many contingencies and no way to get out if it doesn’t work. bilateral deals are far more efficient, profitable and better for our workers. look how bad wto is to u.s.",2445
"2446",2018-04-18 02:32:04,"pastor andrew brunson, a fine gentleman and christian leader in the united states, is on trial and being persecuted in turkey for no reason. they call him a spy, but i am more a spy than he is. hopefully he will be allowed to come home to his beautiful family where he belongs!",2446
"2447",2018-04-18 02:26:57,"it is my great honor to host @jpn_pmo @abeshinzo! https://t.co/qxmpcgrycf",2447
"2448",2018-04-18 02:23:58,".@flotus melania and i join the nation in celebrating the life of barbara bush: https://t.co/4ow72iddqx",2448
"2449",2018-04-17 22:59:20,"states and cities throughout our country are being cheated and treated so badly by online retailers. very unfair to traditional tax paying stores!",2449
"2450",2018-04-17 21:55:25,"great to be with secretary mnuchin &amp; former governor sununu in derry, nh on #taxday to highlight the tremendous benefits of #taxcuts for hard working american families. https://t.co/coxzqyoqqh",2450
"2451",2018-04-17 21:55:04,"watch live: @ivankatrump and @stevenmnuchin1 host tax event on tax day in new hampshire. (courtesy: wbz) https://t.co/c3zrwhy3wr",2451
"2452",2018-04-17 21:34:23,"....congress – house and senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed from our society. keep america safe!",2452
"2453",2018-04-17 21:34:23,"today’s court decision means that congress must close loopholes that block the removal of dangerous criminal aliens, including aggravated felons. this is a public safety crisis that can only be fixed by....",2453
"2454",2018-04-17 20:45:36,"welcome prime minister abe! https://t.co/538eyyfwdq",2454
"2455",2018-04-17 17:59:39,"rasmussen just came out at 51% approval despite the fake news media. they were one of the three most accurate on election day. just about the most inaccurate were cnn and abc news/washington post, and they haven’t changed (get new pollsters). much of the media is a scam!",2455
"2456",2018-04-17 17:51:52,"getting ready to meet prime minister abe of japan, a truly fine gentleman!",2456
"2457",2018-04-17 17:26:54,"our optimism index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 35 yrs where fewest no. of #smallbiz owners told us that #taxes are their #1 problem. more here: https://t.co/x98ezqfeph https://t.co/ayv7tmplkr",2457
"2458",2018-04-17 17:26:02,"thanks to the historic trump tax cuts, today marks the last time the american people will file taxes under a complicated &amp; outdated tax system. our tax cuts– the largest in american history– will save you money, increase opportunity &amp; create more jobs for american workers #taxday",2458
"2459",2018-04-17 17:25:26,"starting next year, you will be able to file under the new tax law, which means more money in your pocket – all without the frustration and confusion of our current tax code. out with the old, in with the new. #taxday2018. https://t.co/emvae6ordc",2459
"2460",2018-04-17 17:25:05,"syrian president bashar al-assad’s april 7 attack on innocent civilians violated international law, the chemical weapons convention, and several u.n. security council resolutions. he must be held accountable. on friday, the u.s. and its allies responded. https://t.co/s88dtnb8kh",2460
"2461",2018-04-17 17:24:46,"out with the old, in with the new: tax cuts and reforms that look out for hardworking taxpayers ⬇️
https://t.co/eehfwkg8xm",2461
"2462",2018-04-17 16:46:34,"president trump's tax cuts will generate greater economic opportunities for all. https://t.co/kctslnn1uu",2462
"2463",2018-04-17 12:24:36,"so many people are seeing the benefits of the tax cut bill. everyone is talking, really nice to see!",2463
"2464",2018-04-17 12:24:36,"looks like jerry brown and california are not looking for safety and security along their very porous border. he cannot come to terms for the national guard to patrol and protect the border. the high crime rate will only get higher. much wanted wall in san diego already started!",2464
"2465",2018-04-17 12:24:35,"i am in florida and looking forward to my meeting with prime minister abe of japan. working on trade and military security.",2465
"2466",2018-04-17 12:24:34,"employment is up, taxes are down. enjoy!",2466
"2467",2018-04-17 01:04:02,"crumbs are still coming. #maga
https://t.co/jfzl6czboz",2467
"2468",2018-04-17 00:57:55,"tomorrow is #taxday and the good news is this is the last year you will have to file using the old, broken code. check out chairman @repkevinbrady’s op-ed in @usatoday ⬇️ https://t.co/yzn8pxa6am",2468
"2469",2018-04-17 00:57:41,"looking forward to traveling to manchester, nh tomorrow with sec @stevenmnuchin1 to celebrate the last #taxday under the outdated former tax code. with the historic passage of the #taxcutsandjobsact, americans are able to keep more of their hard-earned money in their pockets.",2469
"2470",2018-04-17 00:56:44,"our entire rnc family offers prayers of comfort and peace for barbara bush and the entire bush family.",2470
"2471",2018-04-17 00:56:41,"comey’s misconduct once led both republicans and democrats to call for his firing. his reputation rehabilitation book tour won't help. https://t.co/g5jnfial6k",2471
"2472",2018-04-17 00:52:51,"we’re in a prime position to defend our majorities in 2018. let’s defy history. #maga #leadright
https://t.co/fo8g0psjwq",2472
"2473",2018-04-16 12:31:02,"russia and china are playing the currency devaluation game as the u.s. keeps raising interest rates. not acceptable!",2473
"2474",2018-04-16 12:25:19,"comey drafted the crooked hillary exoneration long before he talked to her (lied in congress to senator g), then based his decisions on her poll numbers. disgruntled, he, mccabe, and the others, committed many crimes!",2474
"2475",2018-04-15 14:44:30,"just hit 50% in the rasmussen poll, much higher than president obama at same point. with all of the phony stories and fake news, it’s hard to believe! thank you america, we are doing great things.",2475
"2476",2018-04-15 13:07:10,"slippery james comey, a man who always ends up badly and out of whack (he is not smart!), will go down as the worst fbi director in history, by far!",2476
"2477",2018-04-15 12:56:13,"attorney client privilege is now a thing of the past. i have many (too many!) lawyers and they are probably wondering when their offices, and even homes, are going to be raided with everything, including their phones and computers, taken. all lawyers are deflated and concerned!",2477
"2478",2018-04-15 12:32:16,"i never asked comey for personal loyalty. i hardly even knew this guy. just another of his many lies. his “memos” are self serving and fake!",2478
"2479",2018-04-15 12:19:42,"the syrian raid was so perfectly carried out, with such precision, that the only way the fake news media could demean was by my use of the term “mission accomplished.” i knew they would seize on this but felt it is such a great military term, it should be brought back. use often!",2479
"2480",2018-04-15 12:08:03,"comey throws ag lynch “under the bus!” why can’t we all find out what happened on the tarmac in the back of the plane with wild bill and lynch? was she promised a supreme court seat, or ag, in order to lay off hillary. no golf and grandkids talk (give us all a break)!",2480
"2481",2018-04-15 11:57:14,"the big questions in comey’s badly reviewed book aren’t answered like, how come he gave up classified information (jail), why did he lie to congress (jail), why did the dnc refuse to give server to the fbi (why didn’t they take it), why the phony memos, mccabe’s $700,000 &amp; more?",2481
"2482",2018-04-15 11:42:33,"unbelievably, james comey states that polls, where crooked hillary was leading, were a factor in the handling (stupidly) of the clinton email probe. in other words, he was making decisions based on the fact that he thought she was going to win, and he wanted a job. slimeball!",2482
"2483",2018-04-15 11:25:12,"so proud of our great military which will soon be, after the spending of billions of fully approved dollars, the finest that our country has ever had. there won’t be anything, or anyone, even close!",2483
"2484",2018-04-14 22:13:05,"https://t.co/oo3wikolmy",2484
"2485",2018-04-14 12:29:48,"so proud of our great military which will soon be, after the spending of billions of fully approved dollars, the finest that our country has ever had. there won’t be anything, or anyone, even close!",2485
"2486",2018-04-14 12:21:00,"a perfectly executed strike last night. thank you to france and the united kingdom for their wisdom and the power of their fine military. could not have had a better result. mission accomplished!",2486
"2487",2018-04-14 01:31:56,"https://t.co/6vlqyalcto",2487
"2488",2018-04-13 19:36:27,"doj just issued the mccabe report - which is a total disaster. he lied! lied! lied! mccabe was totally controlled by comey - mccabe is comey!! no collusion, all made up by this den of thieves and lowlifes!",2488
"2489",2018-04-13 16:21:16,"we are bringing back our factories, we are bringing back our jobs, and we are bringing back those four beautiful words: made in the usa! https://t.co/grabsryubx",2489
"2490",2018-04-13 12:17:37,"....untruthful slime ball who was, as time has proven, a terrible director of the fbi. his handling of the crooked hillary clinton case, and the events surrounding it, will go down as one of the worst “botch jobs” of history. it was my great honor to fire james comey!",2490
"2491",2018-04-13 12:01:47,"james comey is a proven leaker &amp; liar. virtually everyone in washington thought he should be fired for the terrible job he did-until he was, in fact, fired. he leaked classified information, for which he should be prosecuted. he lied to congress under oath. he is a weak and.....",2491
"2492",2018-04-13 11:44:51,"tremendous pressure is building, like never before, for the border wall and an end to crime cradling sanctuary cities. started the wall in san diego, where the people were pushing really hard to get it. they will soon be protected!",2492
"2493",2018-04-13 03:15:16,"would only join tpp if the deal were substantially better than the deal offered to pres. obama. we already have bilateral deals with six of the eleven nations in tpp, and are working to make a deal with the biggest of those  nations, japan, who has hit us hard on trade for years!",2493
"2494",2018-04-12 19:03:57,"america’s greatest treasure is our people – and my administration hears your voice and has your back. we are fighting to give every american a future of dignity, purpose and pride. american spirit is back! #taxcuts https://t.co/osgze0irbf",2494
"2495",2018-04-12 18:32:30,"thank you to all of the american workers who travelled here today! this event is dedicated to you: the hardworking americans who make this nation run. you love your country, you provide for your family, you have pride in your work and you cherish our great american flag! #taxcuts https://t.co/rwalpcrph5",2495
"2496",2018-04-12 16:46:15,"i have agreed with the historically cooperative, disciplined approach that we have engaged in with robert mueller (unlike the clintons!). i have full confidence in ty cobb, my special counsel, and have been fully advised throughout each phase of this process.",2496
"2497",2018-04-12 16:42:54,"on yom hashoah we remember the six million jews slaughtered in the holocaust. with each passing year, our duty to remember this atrocity increases as we pledge #neveragain. #holocaustremembranceday https://t.co/tyga4vtjlt",2497
"2498",2018-04-12 10:37:16,"good luck to mike pompeo during his confirmation hearing today. he will be a great secretary of state!",2498
"2499",2018-04-12 10:15:25,"never said when an attack on syria would take place. could be very soon or not so soon at all! in any event, the united states, under my administration, has done a great job of ridding the region of isis. where is our “thank you america?”",2499
"2500",2018-04-12 10:08:49,"california governor jerry brown is doing the right thing and sending the national guard to the border. thank you jerry, good move for the safety of our country!",2500
"2501",2018-04-12 10:03:46,"if i wanted to fire robert mueller in december, as reported by the failing new york times, i would have fired him. just more fake news from a biased newspaper!",2501
"2502",2018-04-12 00:48:39,"big show tonight on @seanhannity! 9:00 p.m. on @foxnews",2502
"2503",2018-04-11 22:59:42,"honored to have republican congressional leadership join me at the @whitehouse this evening. lots to discuss as we continue making america great again! https://t.co/b9z5nfdkcl",2503
"2504",2018-04-11 19:47:07,"“trump just took a giant step towards actual welfare reform” https://t.co/lqlacddlug",2504
